"Date","Price","Open","High","Low","Vol.","Change %"
"11/11/2009","1,118.15","1,105.65","1,118.75","1,105.15","","1.14%"
"11/10/2009","1,105.60","1,104.30","1,109.70","1,097.10","","0.14%"
"11/09/2009","1,104.05","1,097.41","1,111.25","1,095.80","","0.82%"
"11/06/2009","1,095.05","1,089.85","1,101.30","1,086.70","","0.38%"
"11/05/2009","1,090.95","1,092.85","1,094.35","1,083.90","","-0.15%"
"11/04/2009","1,092.60","1,084.85","1,097.65","1,079.90","","0.77%"
"11/03/2009","1,084.25","1,059.85","1,087.85","1,055.40","","2.36%"
"11/02/2009","1,059.25","1,044.30","1,063.10","1,040.65","","1.37%"
"10/30/2009","1,044.90","1,045.80","1,049.15","1,035.35","","-0.06%"
"10/29/2009","1,045.55","1,028.25","1,048.50","1,026.75","","1.72%"
"10/28/2009","1,027.85","1,039.50","1,042.60","1,027.35","","-1.15%"
"10/27/2009","1,039.80","1,037.90","1,044.50","1,033.25","","0.16%"
"10/26/2009","1,038.10","1,054.30","1,060.10","1,037.95","","-1.60%"
"10/23/2009","1,054.95","1,059.90","1,067.80","1,050.55","","-0.51%"
"10/22/2009","1,060.40","1,057.90","1,061.75","1,051.80","","0.10%"
"10/21/2009","1,059.35","1,054.90","1,065.10","1,047.80","","0.41%"
"10/20/2009","1,055.00","1,064.50","1,068.10","1,052.00","","-0.82%"
"10/19/2009","1,063.70","1,052.65","1,065.50","1,048.50","","0.99%"
"10/16/2009","1,053.25","1,050.55","1,057.70","1,043.90","","0.23%"
"10/15/2009","1,050.85","1,062.80","1,066.50","1,047.20","","-1.14%"
"10/14/2009","1,062.95","1,064.90","1,071.40","1,056.50","","-0.13%"
"10/13/2009","1,064.35","1,054.40","1,069.30","1,051.90","","0.77%"
"10/12/2009","1,056.25","1,049.00","1,059.75","1,047.90","","0.67%"
"10/09/2009","1,049.25","1,056.00","1,056.00","1,044.30","","-0.55%"
"10/08/2009","1,055.00","1,044.85","1,062.20","1,043.50","","0.99%"
"10/07/2009","1,044.70","1,041.35","1,049.20","1,037.30","","0.27%"
"10/06/2009","1,041.85","1,017.00","1,044.45","1,015.74","","2.37%"
"10/05/2009","1,017.75","1,001.80","1,018.45","1,001.55","","1.54%"
"10/02/2009","1,002.35","998.60","1,008.20","987.20","","0.29%"
"10/01/2009","999.50","1,007.20","1,010.40","998.40","","-0.81%"
"09/30/2009","1,007.70","992.20","1,009.95","992.20","","1.56%"
"09/29/2009","992.20","991.35","996.70","985.90","","0.13%"
"09/28/2009","990.95","993.00","997.50","986.60","","-0.08%"
"09/25/2009","991.75","993.65","999.30","985.10","","-0.30%"
"09/24/2009","994.75","1,007.35","1,019.50","991.20","","-1.36%"
"09/23/2009","1,008.45","1,013.85","1,018.35","1,005.90","","-0.63%"
"09/22/2009","1,014.80","1,003.60","1,020.50","1,002.90","","1.12%"
"09/21/2009","1,003.55","1,005.45","1,007.60","996.50","","-0.36%"
"09/18/2009","1,007.15","1,013.50","1,018.55","1,006.90","","-0.52%"
"09/17/2009","1,012.45","1,017.25","1,024.85","1,010.60","","-0.52%"
"09/16/2009","1,017.70","1,007.10","1,021.50","1,006.90","","1.07%"
"09/15/2009","1,006.90","999.35","1,010.50","992.90","","0.67%"
"09/14/2009","1,000.15","1,005.35","1,009.70","993.90","","-0.57%"
"09/11/2009","1,005.85","996.00","1,012.55","995.40","","0.94%"
"09/10/2009","996.50","992.05","998.90","983.10","","0.39%"
"09/09/2009","992.65","996.80","1,003.95","987.95","","-0.41%"
"09/08/2009","996.70","995.50","1,008.95","994.05","","0.14%"
"09/07/2009","995.35","994.40","997.85","992.15","","0.10%"
"09/04/2009","994.40","992.30","997.30","986.10","","0.28%"
"09/03/2009","991.60","977.55","998.20","975.20","","1.40%"
"09/02/2009","977.90","956.65","981.10","952.45","","2.15%"
"09/01/2009","957.35","950.55","958.00","947.00","","0.65%"
"08/31/2009","951.15","956.15","961.85","945.30","","-0.50%"
"08/28/2009","955.95","948.70","962.00","948.70","","0.81%"
"08/27/2009","948.25","945.00","951.45","942.10","","0.28%"
"08/26/2009","945.60","943.80","950.35","939.80","","0.06%"
"08/25/2009","945.05","943.25","955.70","941.65","","0.23%"
"08/24/2009","942.90","952.40","957.20","939.80","","-1.18%"
"08/21/2009","954.15","940.00","958.65","938.60","","1.41%"
"08/20/2009","940.85","943.30","947.10","938.60","","-0.13%"
"08/19/2009","942.05","937.75","945.30","932.40","","0.35%"
"08/18/2009","938.80","934.15","941.50","934.15","","0.48%"
"08/17/2009","934.30","947.50","949.35","931.20","","-1.38%"
"08/14/2009","947.35","955.05","960.50","944.40","","-0.80%"
"08/13/2009","955.00","948.05","962.05","948.05","","0.76%"
"08/12/2009","947.75","946.50","953.40","940.90","","0.18%"
"08/11/2009","946.05","946.40","950.95","943.00","","-0.01%"
"08/10/2009","946.15","954.75","958.10","943.50","","-0.92%"
"08/07/2009","954.90","963.65","965.70","954.20","","-0.86%"
"08/06/2009","963.15","963.30","972.25","956.85","","0.02%"
"08/05/2009","962.95","967.80","968.75","959.55","","-0.50%"
"08/04/2009","967.75","957.50","971.05","951.85","","1.18%"
"08/03/2009","956.50","953.30","963.10","952.20","","0.18%"
"07/31/2009","954.75","934.60","957.20","932.60","","2.19%"
"07/30/2009","934.30","929.95","937.80","929.00","","0.46%"
"07/29/2009","930.00","937.90","941.70","926.10","","-0.82%"
"07/28/2009","937.65","953.40","957.40","934.70","","-1.68%"
"07/27/2009","953.65","951.80","959.70","948.20","","0.24%"
"07/24/2009","951.35","947.70","954.90","946.95","","0.34%"
"07/23/2009","948.15","952.75","958.10","948.10","","-0.34%"
"07/22/2009","951.40","949.00","955.40","945.50","","0.24%"
"07/21/2009","949.15","950.00","954.40","945.10","","-0.02%"
"07/20/2009","949.35","938.30","955.90","937.65","","1.24%"
"07/17/2009","937.70","937.70","940.70","932.60","","0.04%"
"07/16/2009","937.35","940.00","941.05","933.40","","-0.22%"
"07/15/2009","939.45","925.95","942.95","925.30","","1.50%"
"07/14/2009","925.60","921.30","928.25","918.60","","0.50%"
"07/13/2009","921.00","912.10","924.10","908.40","","0.86%"
"07/10/2009","913.15","912.30","916.10","907.80","","0.08%"
"07/09/2009","912.45","909.35","919.30","907.10","","0.33%"
"07/08/2009","909.45","923.95","925.90","906.00","","-1.61%"
"07/07/2009","924.30","924.60","932.55","922.05","","-0.08%"
"07/06/2009","925.00","932.55","933.10","921.10","","-0.80%"
"07/03/2009","932.50","928.85","934.90","927.90","","0.31%"
"07/02/2009","929.65","940.80","942.05","927.10","","-1.18%"
"07/01/2009","940.75","925.80","946.75","925.75","","1.50%"
"06/30/2009","926.85","937.60","945.70","923.60","","-1.19%"
"06/29/2009","938.05","940.60","943.50","934.40","","-0.11%"
"06/26/2009","939.05","938.65","948.70","936.30","","-0.01%"
"06/25/2009","939.15","930.90","940.10","929.90","","0.76%"
"06/24/2009","932.10","926.10","943.20","923.00","","0.64%"
"06/23/2009","926.15","922.70","927.75","913.90","","0.35%"
"06/22/2009","922.90","933.95","935.40","918.90","","-1.22%"
"06/19/2009","934.30","934.45","939.80","931.45","","0.10%"
"06/18/2009","933.35","940.55","943.70","930.60","","-0.64%"
"06/17/2009","939.40","934.85","940.95","928.50","","0.46%"
"06/16/2009","935.10","928.75","940.25","927.40","","0.73%"
"06/15/2009","928.35","939.00","939.30","926.00","","-1.12%"
"06/12/2009","938.90","955.30","958.95","937.00","","-1.69%"
"06/11/2009","955.00","954.60","962.70","944.10","","0.04%"
"06/10/2009","954.65","955.35","966.25","947.60","","-0.01%"
"06/09/2009","954.75","951.20","962.60","948.00","","0.39%"
"06/08/2009","951.05","955.65","960.45","944.30","","-0.55%"
"06/05/2009","956.30","981.25","983.45","953.50","","-2.43%"
"06/04/2009","980.10","963.25","982.50","961.70","","1.76%"
"06/03/2009","963.15","982.05","990.80","961.35","","-1.90%"
"06/02/2009","981.85","975.25","987.40","969.60","","0.68%"
"06/01/2009","975.20","979.60","989.50","974.10","","-0.49%"
"05/29/2009","980.00","959.65","981.00","956.50","","2.10%"
"05/28/2009","959.80","948.65","965.95","944.55","","1.14%"
"05/27/2009","949.00","953.25","960.20","942.25","","-0.33%"
"05/26/2009","952.15","958.00","958.95","941.10","","-0.69%"
"05/25/2009","958.80","957.00","960.05","953.10","","0.15%"
"05/22/2009","957.35","955.05","962.30","950.40","","0.31%"
"05/21/2009","954.40","938.50","956.95","936.00","","1.74%"
"05/20/2009","938.10","925.50","941.25","925.40","","1.34%"
"05/19/2009","925.65","918.25","930.15","917.10","","0.81%"
"05/18/2009","918.20","930.60","934.50","916.05","","-1.45%"
"05/15/2009","931.70","926.60","934.65","923.90","","0.58%"
"05/14/2009","926.35","926.40","929.45","920.60","","-0.01%"
"05/13/2009","926.45","923.20","931.40","917.70","","0.39%"
"05/12/2009","922.85","913.25","924.75","912.40","","1.01%"
"05/11/2009","913.60","916.65","918.55","909.00","","-0.38%"
"05/08/2009","917.05","910.80","920.65","905.40","","0.77%"
"05/07/2009","910.05","910.10","926.15","909.20","","-0.09%"
"05/06/2009","910.90","895.80","913.25","895.30","","1.63%"
"05/05/2009","896.30","902.30","916.05","895.70","","-0.78%"
"05/04/2009","903.35","887.30","907.60","885.05","","1.81%"
"05/01/2009","887.30","887.80","890.55","881.05","","0.09%"
"04/30/2009","886.50","897.65","900.70","880.80","","-1.35%"
"04/29/2009","898.60","892.60","903.60","888.50","","0.67%"
"04/28/2009","892.60","907.05","908.25","885.20","","-1.51%"
"04/27/2009","906.25","912.70","918.85","905.00","","-0.75%"
"04/24/2009","913.10","904.40","914.50","903.25","","1.12%"
"04/23/2009","903.00","890.55","909.70","889.75","","1.44%"
"04/22/2009","890.15","883.50","894.15","882.30","","0.78%"
"04/21/2009","883.25","885.00","895.75","879.70","","-0.21%"
"04/20/2009","885.15","869.05","889.20","865.50","","1.87%"
"04/17/2009","868.90","875.95","877.15","865.00","","-0.76%"
"04/16/2009","875.55","891.50","894.45","872.50","","-1.80%"
"04/15/2009","891.60","889.60","899.80","886.55","","0.20%"
"04/14/2009","889.85","893.90","899.05","886.30","","-0.36%"
"04/13/2009","893.05","881.65","900.35","881.65","","1.29%"
"04/10/2009","881.65","879.00","885.90","878.00","","0.26%"
"04/09/2009","879.40","881.05","887.05","875.10","","-0.13%"
"04/08/2009","880.55","880.85","890.85","878.30","","-0.03%"
"04/07/2009","880.85","868.75","884.95","868.65","","1.27%"
"04/06/2009","869.80","894.85","896.80","865.30","","-2.70%"
"04/03/2009","893.90","904.45","910.70","892.00","","-1.13%"
"04/02/2009","904.15","927.30","929.80","894.70","","-2.51%"
"04/01/2009","927.40","918.55","933.35","916.70","","1.01%"
"03/31/2009","918.15","917.60","925.45","912.35","","0.09%"
"03/30/2009","917.30","924.40","932.75","907.90","","-0.62%"
"03/27/2009","923.05","935.70","937.85","920.10","","-1.18%"
"03/26/2009","934.05","934.25","945.95","932.40","","-0.01%"
"03/25/2009","934.15","927.15","941.00","917.10","","0.81%"
"03/24/2009","926.65","937.95","944.80","917.65","","-1.23%"
"03/23/2009","938.15","950.85","958.00","937.75","","-1.54%"
"03/20/2009","952.85","960.15","968.70","947.50","","-0.68%"
"03/19/2009","959.40","939.80","962.30","925.80","","1.86%"
"03/18/2009","941.90","916.50","947.05","884.90","","2.94%"
"03/17/2009","915.00","924.10","924.70","912.20","","-0.90%"
"03/16/2009","923.35","928.35","930.25","915.50","","-0.52%"
"03/13/2009","928.20","927.05","939.50","919.80","","0.06%"
"03/12/2009","927.65","906.95","931.45","905.95","","2.20%"
"03/11/2009","907.65","896.65","913.75","892.55","","1.21%"
"03/10/2009","896.80","922.20","922.95","891.30","","-2.73%"
"03/09/2009","921.95","939.50","942.75","911.40","","-1.64%"
"03/06/2009","937.35","932.85","945.40","930.05","","0.48%"
"03/05/2009","932.85","907.60","937.15","905.80","","2.78%"
"03/04/2009","907.65","916.55","923.80","901.75","","-0.90%"
"03/03/2009","915.85","925.90","932.90","904.90","","-1.17%"
"03/02/2009","926.65","940.00","959.00","926.55","","-1.96%"
"02/27/2009","945.15","945.75","963.10","927.75","","-0.04%"
"02/26/2009","945.50","953.15","957.00","931.80","","-0.50%"
"02/25/2009","950.25","963.55","978.60","944.55","","-1.44%"
"02/24/2009","964.15","992.00","995.80","959.75","","-2.93%"
"02/23/2009","993.25","993.50","998.35","976.00","","-0.01%"
"02/20/2009","993.30","974.65","1,006.40","970.60","","1.89%"
"02/19/2009","974.85","985.40","986.95","968.90","","-1.03%"
"02/18/2009","985.00","969.40","985.65","960.80","","1.53%"
"02/17/2009","970.15","942.00","974.20","940.35","","2.98%"
"02/16/2009","942.05","941.70","944.55","936.45","","-0.01%"
"02/13/2009","942.10","946.00","947.65","932.40","","-0.61%"
"02/12/2009","947.90","939.20","952.80","935.30","","0.93%"
"02/11/2009","939.15","915.45","947.25","911.00","","2.39%"
"02/10/2009","917.25","895.95","919.00","891.20","","2.43%"
"02/09/2009","895.50","910.65","912.70","891.20","","-1.76%"
"02/06/2009","911.55","914.70","922.50","904.25","","-0.46%"
"02/05/2009","915.75","905.70","925.00","902.60","","1.03%"
"02/04/2009","906.40","901.30","909.70","895.50","","0.42%"
"02/03/2009","902.60","904.30","913.10","888.00","","0.04%"
"02/02/2009","902.25","927.95","929.20","901.70","","-2.75%"
"01/30/2009","927.75","907.90","931.40","901.80","","2.16%"
"01/29/2009","908.15","886.40","909.50","868.85","","2.42%"
"01/28/2009","886.65","898.65","904.40","880.60","","-1.26%"
"01/27/2009","898.00","903.60","907.90","892.50","","-0.67%"
"01/26/2009","904.10","898.90","916.30","889.55","","0.52%"
"01/23/2009","899.40","856.60","903.50","852.80","","4.88%"
"01/22/2009","857.55","855.00","863.20","843.95","","0.23%"
"01/21/2009","855.55","855.85","864.75","843.50","","-0.15%"
"01/20/2009","856.80","835.60","866.80","823.90","","2.38%"
"01/19/2009","836.90","844.00","847.05","832.70","","-0.76%"
"01/16/2009","843.35","819.00","843.60","816.85","","3.31%"
"01/15/2009","816.35","811.45","821.60","802.65","","0.62%"
"01/14/2009","811.35","821.95","829.65","807.40","","-1.31%"
"01/13/2009","822.10","820.40","830.80","814.10","","0.10%"
"01/12/2009","821.25","854.25","857.10","815.65","","-3.77%"
"01/09/2009","853.45","857.05","868.65","844.90","","-0.54%"
"01/08/2009","858.10","843.75","865.65","834.50","","1.92%"
"01/07/2009","841.95","864.60","867.35","835.80","","-2.57%"
"01/06/2009","864.15","859.85","870.70","839.55","","0.60%"
"01/05/2009","859.00","878.00","884.55","844.50","","-2.00%"
"01/02/2009","876.55","882.80","888.35","868.10","","-0.63%"
"01/01/2009","882.15","881.30","882.15","881.30","","0.22%"
"12/31/2008","880.20","874.30","884.00","857.25","","0.70%"
"12/30/2008","874.05","879.05","884.55","864.50","","-0.30%"
"12/29/2008","876.65","868.80","891.05","868.80","","0.80%"
"12/26/2008","869.65","842.00","871.60","842.00","","2.80%"
"12/25/2008","846.00","846.00","846.00","840.50","","-0.18%"
"12/24/2008","847.55","840.60","849.45","835.80","","0.96%"
"12/23/2008","839.45","848.45","849.70","830.20","","-0.93%"
"12/22/2008","847.30","838.75","852.25","837.55","","1.07%"
"12/19/2008","838.35","853.70","854.60","830.60","","-1.88%"
"12/18/2008","854.40","868.00","878.85","848.85","","-1.37%"
"12/17/2008","866.30","858.20","882.20","847.50","","0.94%"
"12/16/2008","858.20","839.25","860.70","830.50","","2.16%"
"12/15/2008","840.05","822.05","845.70","822.05","","2.20%"
"12/12/2008","821.95","819.85","830.10","808.50","","-0.03%"
"12/11/2008","822.20","811.25","835.30","803.10","","1.66%"
"12/10/2008","808.75","776.35","814.10","774.65","","4.14%"
"12/09/2008","776.60","772.90","781.05","763.30","","0.50%"
"12/08/2008","772.70","754.80","782.70","753.65","","2.02%"
"12/05/2008","757.40","767.15","773.45","741.90","","-1.21%"
"12/04/2008","766.65","773.65","788.60","762.90","","-0.97%"
"12/03/2008","774.15","782.85","784.45","764.85","","-1.13%"
"12/02/2008","783.00","771.55","786.85","762.30","","1.62%"
"12/01/2008","770.55","816.00","819.25","769.00","","-5.74%"
"11/28/2008","817.50","816.75","821.60","811.00","","0.18%"
"11/27/2008","816.05","813.35","818.00","810.20","","0.35%"
"11/26/2008","813.20","821.40","824.00","809.40","","-1.14%"
"11/25/2008","822.55","820.95","831.60","803.30","","0.18%"
"11/24/2008","821.05","801.95","830.70","786.95","","2.63%"
"11/21/2008","800.00","744.60","802.20","743.90","","7.15%"
"11/20/2008","746.60","734.45","753.10","733.80","","1.73%"
"11/19/2008","733.90","738.35","763.80","727.50","","-0.54%"
"11/18/2008","737.85","737.35","746.50","732.00","","0.13%"
"11/17/2008","736.90","742.85","749.35","731.00","","-0.76%"
"11/14/2008","742.55","736.30","752.75","726.10","","0.54%"
"11/13/2008","738.55","713.05","738.75","702.25","","3.76%"
"11/12/2008","711.80","732.20","739.70","709.30","","-2.76%"
"11/11/2008","732.00","746.80","750.00","727.10","","-1.94%"
"11/10/2008","746.50","735.80","768.80","735.80","","1.23%"
"11/07/2008","737.45","734.40","745.40","726.25","","0.47%"
"11/06/2008","734.00","742.15","761.50","730.35","","-0.90%"
"11/05/2008","740.65","763.55","769.50","738.70","","-3.23%"
"11/04/2008","765.40","724.00","768.70","722.60","","5.88%"
"11/03/2008","722.90","723.85","739.15","722.05","","-0.30%"
"10/31/2008","725.05","738.20","742.50","719.40","","-1.69%"
"10/30/2008","737.50","757.20","778.30","735.40","","-2.49%"
"10/29/2008","756.30","747.45","775.40","738.00","","1.41%"
"10/28/2008","745.80","730.65","756.50","725.20","","2.01%"
"10/27/2008","731.10","734.85","747.00","707.60","","-0.57%"
"10/24/2008","735.30","724.95","743.20","682.80","","1.84%"
"10/23/2008","722.00","728.70","736.00","699.45","","-1.05%"
"10/22/2008","729.65","776.90","777.30","721.60","","-5.44%"
"10/21/2008","771.60","798.00","803.75","765.70","","-3.13%"
"10/20/2008","796.50","782.40","809.70","781.80","","1.63%"
"10/17/2008","783.70","807.00","817.00","773.30","","-2.77%"
"10/16/2008","806.00","848.85","849.90","785.30","","-5.06%"
"10/15/2008","849.00","836.20","857.10","831.10","","1.46%"
"10/14/2008","836.75","833.35","855.00","831.25","","0.47%"
"10/13/2008","832.80","851.40","873.00","823.00","","-2.18%"
"10/10/2008","851.40","914.60","935.00","827.50","","-6.80%"
"10/09/2008","913.50","907.00","920.00","879.65","","0.55%"
"10/08/2008","908.50","889.10","922.00","879.20","","2.24%"
"10/07/2008","888.60","858.00","892.60","856.95","","3.45%"
"10/06/2008","858.95","833.50","877.00","826.90","","2.65%"
"10/03/2008","836.80","837.25","848.40","820.70","","-0.02%"
"10/02/2008","837.00","871.25","876.75","831.20","","-3.88%"
"10/01/2008","870.75","872.15","894.80","865.60","","-0.14%"
"09/30/2008","871.95","904.15","916.00","857.70","","-3.78%"
"09/29/2008","906.25","884.00","923.00","869.25","","2.99%"
"09/26/2008","879.90","878.10","912.65","867.70","","0.31%"
"09/25/2008","877.20","883.10","898.10","864.35","","-0.56%"
"09/24/2008","882.10","889.75","902.70","878.50","","-1.13%"
"09/23/2008","892.20","900.30","910.30","881.65","","-1.06%"
"09/22/2008","901.80","873.25","906.40","863.00","","3.28%"
"09/19/2008","873.15","848.75","877.80","825.80","","2.45%"
"09/18/2008","852.25","865.50","907.60","846.70","","-1.38%"
"09/17/2008","864.20","777.00","867.60","775.55","","11.00%"
"09/16/2008","778.55","787.45","790.70","772.55","","-1.10%"
"09/15/2008","787.20","766.00","787.25","765.40","","2.98%"
"09/12/2008","764.45","748.95","766.75","747.05","","2.23%"
"09/11/2008","747.80","751.65","758.40","737.00","","-0.62%"
"09/10/2008","752.50","776.00","784.10","750.95","","-3.14%"
"09/09/2008","776.90","801.55","805.80","776.75","","-3.17%"
"09/08/2008","802.35","806.00","819.00","797.50","","-0.18%"
"09/05/2008","803.80","796.20","820.30","791.35","","1.04%"
"09/04/2008","795.55","801.75","815.70","794.65","","-0.71%"
"09/03/2008","801.25","806.25","809.10","790.05","","-0.53%"
"09/02/2008","805.50","816.95","819.75","791.40","","-1.54%"
"09/01/2008","818.10","835.50","836.30","816.20","","-1.53%"
"08/29/2008","830.80","833.80","839.30","829.90","","-0.41%"
"08/28/2008","834.25","826.50","845.00","826.00","","0.89%"
"08/27/2008","826.90","824.25","835.40","822.05","","0.28%"
"08/26/2008","824.60","822.05","830.50","807.50","","0.30%"
"08/25/2008","822.10","825.85","826.70","817.45","","-0.12%"
"08/22/2008","823.10","835.70","838.50","821.70","","-1.60%"
"08/21/2008","836.45","813.45","840.00","811.60","","2.80%"
"08/20/2008","813.65","813.95","818.80","801.20","","-0.07%"
"08/19/2008","814.25","799.90","816.25","783.05","","1.86%"
"08/18/2008","799.35","793.75","804.65","790.25","","1.63%"
"08/15/2008","786.50","806.40","806.50","774.90","","-2.49%"
"08/14/2008","806.60","826.40","837.50","805.40","","-2.42%"
"08/13/2008","826.60","812.30","830.60","806.30","","1.84%"
"08/12/2008","811.65","823.15","827.30","802.90","","-1.42%"
"08/11/2008","823.30","856.85","866.50","818.70","","-3.86%"
"08/08/2008","856.35","872.45","874.50","851.50","","-1.96%"
"08/07/2008","873.45","879.65","885.80","868.40","","-0.70%"
"08/06/2008","879.60","874.40","887.00","873.35","","0.61%"
"08/05/2008","874.25","895.25","895.90","873.80","","-2.28%"
"08/04/2008","894.65","910.45","916.20","894.40","","-1.75%"
"08/01/2008","910.55","914.55","917.90","902.80","","-0.36%"
"07/31/2008","913.85","908.00","926.20","906.90","","0.82%"
"07/30/2008","906.45","918.50","919.65","894.50","","-1.24%"
"07/29/2008","917.85","931.05","934.00","914.80","","-1.40%"
"07/28/2008","930.90","928.90","933.40","922.95","","0.13%"
"07/25/2008","929.70","928.25","935.90","919.40","","0.24%"
"07/24/2008","927.50","921.10","931.90","916.80","","0.73%"
"07/23/2008","920.75","945.70","949.75","918.15","","-2.61%"
"07/22/2008","945.40","965.55","976.35","943.20","","-2.16%"
"07/21/2008","966.30","956.25","969.25","955.55","","1.15%"
"07/18/2008","955.30","957.30","965.10","950.50","","-0.24%"
"07/17/2008","957.60","959.85","979.25","954.20","","-0.26%"
"07/16/2008","960.10","977.85","981.75","958.30","","-1.79%"
"07/15/2008","977.60","973.40","988.75","966.00","","0.50%"
"07/14/2008","972.70","966.05","975.65","954.40","","0.83%"
"07/11/2008","964.70","945.55","968.60","942.40","","1.85%"
"07/10/2008","947.15","928.85","948.40","926.10","","2.00%"
"07/09/2008","928.55","920.35","929.55","916.40","","0.93%"
"07/08/2008","920.00","925.75","934.50","913.00","","-0.67%"
"07/07/2008","926.25","933.15","933.15","915.30","","-0.76%"
"07/04/2008","933.30","933.45","937.00","929.80","","-0.06%"
"07/03/2008","933.85","944.60","947.35","927.70","","-1.22%"
"07/02/2008","945.35","939.95","947.50","932.50","","0.59%"
"07/01/2008","939.85","926.50","946.80","923.15","","1.59%"
"06/30/2008","925.10","929.20","936.00","919.00","","-0.30%"
"06/27/2008","927.85","916.80","931.10","910.80","","1.18%"
"06/26/2008","917.05","886.70","918.00","885.20","","3.47%"
"06/25/2008","886.30","890.00","890.75","874.50","","-0.40%"
"06/24/2008","889.90","883.80","894.20","882.65","","0.66%"
"06/23/2008","884.05","901.95","907.85","877.70","","-1.97%"
"06/20/2008","901.85","898.60","908.40","896.75","","0.33%"
"06/19/2008","898.85","894.70","908.90","884.05","","0.55%"
"06/18/2008","893.95","882.55","894.90","881.25","","1.25%"
"06/17/2008","882.90","882.50","889.35","874.80","","0.07%"
"06/16/2008","882.30","869.85","895.70","867.50","","1.27%"
"06/13/2008","871.20","869.20","874.95","860.10","","0.26%"
"06/12/2008","868.90","880.60","883.00","857.80","","-1.32%"
"06/11/2008","880.55","868.30","883.70","867.80","","1.52%"
"06/10/2008","867.35","892.30","895.65","865.15","","-2.86%"
"06/09/2008","892.90","902.85","909.70","891.40","","-1.05%"
"06/06/2008","902.35","877.50","902.45","877.40","","2.73%"
"06/05/2008","878.35","878.85","880.80","865.45","","-0.03%"
"06/04/2008","878.65","881.10","887.50","876.85","","-0.31%"
"06/03/2008","881.40","891.10","898.10","876.10","","-1.02%"
"06/02/2008","890.50","887.45","897.80","881.80","","0.41%"
"05/30/2008","886.90","878.15","890.60","871.00","","1.08%"
"05/29/2008","877.40","902.75","903.70","874.05","","-2.63%"
"05/28/2008","901.10","905.70","910.40","889.90","","-0.52%"
"05/27/2008","905.80","929.05","931.50","904.50","","-2.51%"
"05/26/2008","929.10","925.40","929.60","923.95","","0.42%"
"05/23/2008","925.20","920.65","929.60","915.55","","0.36%"
"05/22/2008","921.85","932.45","936.30","918.05","","-1.13%"
"05/21/2008","932.35","920.95","932.90","917.40","","1.41%"
"05/20/2008","919.35","905.10","924.40","903.40","","1.59%"
"05/19/2008","904.95","904.00","914.35","901.55","","0.29%"
"05/16/2008","902.30","882.20","905.70","880.50","","2.37%"
"05/15/2008","881.45","864.95","888.50","862.75","","1.94%"
"05/14/2008","864.65","866.25","871.80","860.30","","-0.21%"
"05/13/2008","866.50","882.70","885.65","861.60","","-1.86%"
"05/12/2008","882.90","884.20","890.10","878.45","","-0.23%"
"05/09/2008","884.90","884.30","890.80","871.00","","0.18%"
"05/08/2008","883.30","868.90","886.25","864.25","","1.75%"
"05/07/2008","868.15","876.10","882.05","864.75","","-0.90%"
"05/06/2008","876.05","873.65","883.70","871.70","","0.23%"
"05/05/2008","874.05","858.80","875.05","858.55","","2.05%"
"05/02/2008","856.45","852.25","859.90","846.00","","0.45%"
"05/01/2008","852.65","877.15","882.30","848.10","","-2.10%"
"04/30/2008","870.95","870.20","877.10","863.30","","-0.01%"
"04/29/2008","871.05","893.30","893.85","869.20","","-2.51%"
"04/28/2008","893.50","888.50","896.80","886.75","","0.83%"
"04/25/2008","886.15","887.30","897.50","878.60","","-0.07%"
"04/24/2008","886.80","903.65","907.30","884.05","","-1.92%"
"04/23/2008","904.20","917.50","923.60","898.10","","-1.50%"
"04/22/2008","918.00","914.50","926.00","912.50","","0.42%"
"04/21/2008","914.20","918.90","928.90","911.80","","-0.24%"
"04/18/2008","916.40","939.30","946.80","904.75","","-2.44%"
"04/17/2008","939.30","945.20","953.00","937.70","","-0.61%"
"04/16/2008","945.10","928.30","949.30","924.40","","1.80%"
"04/15/2008","928.40","924.70","936.90","921.65","","0.42%"
"04/14/2008","924.50","919.60","931.50","914.50","","-0.09%"
"04/11/2008","925.30","929.20","932.30","918.30","","-0.38%"
"04/10/2008","928.80","934.00","939.80","922.50","","-0.58%"
"04/09/2008","934.20","915.60","935.10","903.20","","2.05%"
"04/08/2008","915.40","920.90","925.90","908.30","","-0.54%"
"04/07/2008","920.40","912.70","929.50","911.00","","0.78%"
"04/04/2008","913.30","904.10","914.80","899.60","","1.11%"
"04/03/2008","903.30","902.20","909.10","889.70","","-0.07%"
"04/02/2008","903.90","884.30","905.70","882.00","","2.31%"
"04/01/2008","883.50","915.65","921.00","873.30","","-3.52%"
"03/31/2008","915.70","931.60","941.20","915.30","","-1.58%"
"03/28/2008","930.40","947.50","950.90","923.50","","-1.84%"
"03/27/2008","947.80","954.30","954.90","940.35","","-0.66%"
"03/26/2008","954.10","939.00","954.80","934.90","","1.64%"
"03/25/2008","938.70","914.30","939.20","911.90","","2.58%"
"03/24/2008","915.10","915.60","926.70","906.40","","-0.48%"
"03/21/2008","919.50","913.40","920.30","911.40","","1.04%"
"03/20/2008","910.00","938.70","943.40","905.05","","-3.59%"
"03/19/2008","943.90","981.20","997.60","939.50","","-3.87%"
"03/18/2008","981.90","1,003.90","1,012.70","978.20","","-2.07%"
"03/17/2008","1,002.70","1,002.90","1,031.20","998.80","","0.96%"
